case:concept:name,prefix_length,concept:name,org:resource,case_elapsed_time,event_elapsed_time,day_in_week,seconds_in_day
c7007,7,"['RECEPTION', 'DISASSEMBLY', 'ACKNOWLEDGEMENT', 'REPAIR', 'QUALITY_CONTROL', 'CREATE_INVOICE', 'SHIPPING']","['9', '17', '28', '24', '41', '38', '41']","[0.0, 22705.19921875, 38118.6640625, 70650.2578125, 77106.1171875, 80480.2890625, 99589.2109375]","[nan, 22705.19921875, 15413.4658203125, 32531.591796875, 6455.85986328125, 3374.169921875, 19108.92578125]","[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[55390.0, 78095.0, 7108.0, 39640.0, 46096.0, 49470.0, 68579.0]"
c7017,1,['RECEPTION'],['39'],[0.0],[nan],[0.0],[56037.0]
c7017,2,"['RECEPTION', 'ACKNOWLEDGEMENT']","['39', '14']","[0.0, 11705.3740234375]","[nan, 11705.3740234375]","[0.0, 0.0]","[56037.0, 67743.0]"
c7017,3,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY']","['39', '14', '9']","[0.0, 11705.3740234375, 23870.8984375]","[nan, 11705.3740234375, 12165.5234375]","[0.0, 0.0, 0.0]","[56037.0, 67743.0, 79908.0]"
c7017,4,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY', 'REPAIR']","['39', '14', '9', '17']","[0.0, 11705.3740234375, 23870.8984375, 66728.359375]","[nan, 11705.3740234375, 12165.5234375, 42857.4609375]","[0.0, 0.0, 0.0, 1.0]","[56037.0, 67743.0, 79908.0, 36365.0]"
c7017,5,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL']","['39', '14', '9', '17', '17']","[0.0, 11705.3740234375, 23870.8984375, 66728.359375, 73311.3359375]","[nan, 11705.3740234375, 12165.5234375, 42857.4609375, 6582.97802734375]","[0.0, 0.0, 0.0, 1.0, 1.0]","[56037.0, 67743.0, 79908.0, 36365.0, 42948.0]"
c7017,6,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL', 'CREATE_INVOICE']","['39', '14', '9', '17', '17', '17']","[0.0, 11705.3740234375, 23870.8984375, 66728.359375, 73311.3359375, 84566.109375]","[nan, 11705.3740234375, 12165.5234375, 42857.4609375, 6582.97802734375, 11254.76953125]","[0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[56037.0, 67743.0, 79908.0, 36365.0, 42948.0, 54203.0]"
c7017,7,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL', 'CREATE_INVOICE', 'SHIPPING']","['39', '14', '9', '17', '17', '17', '5']","[0.0, 11705.3740234375, 23870.8984375, 66728.359375, 73311.3359375, 84566.109375, 95619.6328125]","[nan, 11705.3740234375, 12165.5234375, 42857.4609375, 6582.97802734375, 11254.76953125, 11053.5234375]","[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]","[56037.0, 67743.0, 79908.0, 36365.0, 42948.0, 54203.0, 65257.0]"
c7015,1,['RECEPTION'],['20'],[0.0],[nan],[0.0],[57753.0]
c7015,2,"['RECEPTION', 'DISASSEMBLY']","['20', '22']","[0.0, 17717.857421875]","[nan, 17717.857421875]","[0.0, 0.0]","[57753.0, 75471.0]"
c7015,3,"['RECEPTION', 'DISASSEMBLY', 'ACKNOWLEDGEMENT']","['20', '22', '39']","[0.0, 17717.857421875, 29504.2265625]","[nan, 17717.857421875, 11786.369140625]","[0.0, 0.0, 1.0]","[57753.0, 75471.0, 857.0]"
c7015,4,"['RECEPTION', 'DISASSEMBLY', 'ACKNOWLEDGEMENT', 'REPAIR']","['20', '22', '39', '15']","[0.0, 17717.857421875, 29504.2265625, 69639.125]","[nan, 17717.857421875, 11786.369140625, 40134.90234375]","[0.0, 0.0, 1.0, 1.0]","[57753.0, 75471.0, 857.0, 40992.0]"
c7015,5,"['RECEPTION', 'DISASSEMBLY', 'ACKNOWLEDGEMENT', 'REPAIR', 'QUALITY_CONTROL']","['20', '22', '39', '15', '3']","[0.0, 17717.857421875, 29504.2265625, 69639.125, 77576.53125]","[nan, 17717.857421875, 11786.369140625, 40134.90234375, 7937.40087890625]","[0.0, 0.0, 1.0, 1.0, 1.0]","[57753.0, 75471.0, 857.0, 40992.0, 48929.0]"
c7015,6,"['RECEPTION', 'DISASSEMBLY', 'ACKNOWLEDGEMENT', 'REPAIR', 'QUALITY_CONTROL', 'CREATE_INVOICE']","['20', '22', '39', '15', '3', '30']","[0.0, 17717.857421875, 29504.2265625, 69639.125, 77576.53125, 121038.3046875]","[nan, 17717.857421875, 11786.369140625, 40134.90234375, 7937.40087890625, 43461.77734375]","[0.0, 0.0, 1.0, 1.0, 1.0, 2.0]","[57753.0, 75471.0, 857.0, 40992.0, 48929.0, 5991.0]"
c7015,7,"['RECEPTION', 'DISASSEMBLY', 'ACKNOWLEDGEMENT', 'REPAIR', 'QUALITY_CONTROL', 'CREATE_INVOICE', 'SHIPPING']","['20', '22', '39', '15', '3', '30', '1']","[0.0, 17717.857421875, 29504.2265625, 69639.125, 77576.53125, 121038.3046875, 146212.96875]","[nan, 17717.857421875, 11786.369140625, 40134.90234375, 7937.40087890625, 43461.77734375, 25174.658203125]","[0.0, 0.0, 1.0, 1.0, 1.0, 2.0, 2.0]","[57753.0, 75471.0, 857.0, 40992.0, 48929.0, 5991.0, 31166.0]"
c7025,1,['RECEPTION'],['43'],[0.0],[nan],[2.0],[34180.0]
c7025,2,"['RECEPTION', 'DISASSEMBLY']","['43', '9']","[0.0, 25195.16015625]","[nan, 25195.16015625]","[2.0, 2.0]","[34180.0, 59375.0]"
c7025,3,"['RECEPTION', 'DISASSEMBLY', 'REPAIR']","['43', '9', '44']","[0.0, 25195.16015625, 36177.94921875]","[nan, 25195.16015625, 10982.7900390625]","[2.0, 2.0, 2.0]","[34180.0, 59375.0, 70358.0]"
c7025,4,"['RECEPTION', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL']","['43', '9', '44', '2']","[0.0, 25195.16015625, 36177.94921875, 81632.4609375]","[nan, 25195.16015625, 10982.7900390625, 45454.515625]","[2.0, 2.0, 2.0, 3.0]","[34180.0, 59375.0, 70358.0, 29413.0]"
c7025,5,"['RECEPTION', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL', 'CREATE_INVOICE']","['43', '9', '44', '2', '43']","[0.0, 25195.16015625, 36177.94921875, 81632.4609375, 83044.0078125]","[nan, 25195.16015625, 10982.7900390625, 45454.515625, 1411.54638671875]","[2.0, 2.0, 2.0, 3.0, 3.0]","[34180.0, 59375.0, 70358.0, 29413.0, 30824.0]"
c7025,6,"['RECEPTION', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL', 'CREATE_INVOICE', 'SHIPPING']","['43', '9', '44', '2', '43', '39']","[0.0, 25195.16015625, 36177.94921875, 81632.4609375, 83044.0078125, 97114.8046875]","[nan, 25195.16015625, 10982.7900390625, 45454.515625, 1411.54638671875, 14070.7958984375]","[2.0, 2.0, 2.0, 3.0, 3.0, 3.0]","[34180.0, 59375.0, 70358.0, 29413.0, 30824.0, 44895.0]"
c7025,7,"['RECEPTION', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL', 'CREATE_INVOICE', 'SHIPPING', 'ACKNOWLEDGEMENT']","['43', '9', '44', '2', '43', '39', '40']","[0.0, 25195.16015625, 36177.94921875, 81632.4609375, 83044.0078125, 97114.8046875, 116009.328125]","[nan, 25195.16015625, 10982.7900390625, 45454.515625, 1411.54638671875, 14070.7958984375, 18894.51953125]","[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]","[34180.0, 59375.0, 70358.0, 29413.0, 30824.0, 44895.0, 63790.0]"
c7027,1,['RECEPTION'],['41'],[0.0],[nan],[2.0],[48313.0]
c7027,2,"['RECEPTION', 'ACKNOWLEDGEMENT']","['41', '7']","[0.0, 19235.85546875]","[nan, 19235.85546875]","[2.0, 2.0]","[48313.0, 67548.0]"
c7027,3,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY']","['41', '7', '29']","[0.0, 19235.85546875, 22202.23828125]","[nan, 19235.85546875, 2966.3837890625]","[2.0, 2.0, 2.0]","[48313.0, 67548.0, 70515.0]"
c7027,4,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY', 'REPAIR']","['41', '7', '29', '26']","[0.0, 19235.85546875, 22202.23828125, 69876.3203125]","[nan, 19235.85546875, 2966.3837890625, 47674.0859375]","[2.0, 2.0, 2.0, 3.0]","[48313.0, 67548.0, 70515.0, 31789.0]"
c7027,5,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL']","['41', '7', '29', '26', '15']","[0.0, 19235.85546875, 22202.23828125, 69876.3203125, 77156.34375]","[nan, 19235.85546875, 2966.3837890625, 47674.0859375, 7280.0185546875]","[2.0, 2.0, 2.0, 3.0, 3.0]","[48313.0, 67548.0, 70515.0, 31789.0, 39069.0]"
c7027,6,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL', 'CREATE_INVOICE']","['41', '7', '29', '26', '15', '40']","[0.0, 19235.85546875, 22202.23828125, 69876.3203125, 77156.34375, 79934.3515625]","[nan, 19235.85546875, 2966.3837890625, 47674.0859375, 7280.0185546875, 2778.011962890625]","[2.0, 2.0, 2.0, 3.0, 3.0, 3.0]","[48313.0, 67548.0, 70515.0, 31789.0, 39069.0, 41847.0]"
c7027,7,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL', 'CREATE_INVOICE', 'SHIPPING']","['41', '7', '29', '26', '15', '40', '37']","[0.0, 19235.85546875, 22202.23828125, 69876.3203125, 77156.34375, 79934.3515625, 96854.5625]","[nan, 19235.85546875, 2966.3837890625, 47674.0859375, 7280.0185546875, 2778.011962890625, 16920.2109375]","[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]","[48313.0, 67548.0, 70515.0, 31789.0, 39069.0, 41847.0, 58767.0]"
c7028,1,['RECEPTION'],['26'],[0.0],[nan],[2.0],[61764.0]
c7028,2,"['RECEPTION', 'ACKNOWLEDGEMENT']","['26', '5']","[0.0, 6027.28662109375]","[nan, 6027.28662109375]","[2.0, 2.0]","[61764.0, 67791.0]"
c7028,3,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY']","['26', '5', '26']","[0.0, 6027.28662109375, 18387.916015625]","[nan, 6027.28662109375, 12360.62890625]","[2.0, 2.0, 2.0]","[61764.0, 67791.0, 80152.0]"
c7028,4,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY', 'REPAIR']","['26', '5', '26', '36']","[0.0, 6027.28662109375, 18387.916015625, 58658.80078125]","[nan, 6027.28662109375, 12360.62890625, 40270.8828125]","[2.0, 2.0, 2.0, 3.0]","[61764.0, 67791.0, 80152.0, 34023.0]"
c7028,5,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL']","['26', '5', '26', '36', '10']","[0.0, 6027.28662109375, 18387.916015625, 58658.80078125, 65835.1875]","[nan, 6027.28662109375, 12360.62890625, 40270.8828125, 7176.384765625]","[2.0, 2.0, 2.0, 3.0, 3.0]","[61764.0, 67791.0, 80152.0, 34023.0, 41199.0]"
c7028,6,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL', 'CREATE_INVOICE']","['26', '5', '26', '36', '10', '48']","[0.0, 6027.28662109375, 18387.916015625, 58658.80078125, 65835.1875, 69297.859375]","[nan, 6027.28662109375, 12360.62890625, 40270.8828125, 7176.384765625, 3462.677490234375]","[2.0, 2.0, 2.0, 3.0, 3.0, 3.0]","[61764.0, 67791.0, 80152.0, 34023.0, 41199.0, 44662.0]"
c7028,7,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL', 'CREATE_INVOICE', 'SHIPPING']","['26', '5', '26', '36', '10', '48', '49']","[0.0, 6027.28662109375, 18387.916015625, 58658.80078125, 65835.1875, 69297.859375, 76063.6875]","[nan, 6027.28662109375, 12360.62890625, 40270.8828125, 7176.384765625, 3462.677490234375, 6765.82177734375]","[2.0, 2.0, 2.0, 3.0, 3.0, 3.0, 3.0]","[61764.0, 67791.0, 80152.0, 34023.0, 41199.0, 44662.0, 51427.0]"
c7026,1,['RECEPTION'],['4'],[0.0],[nan],[2.0],[79578.0]
c7026,2,"['RECEPTION', 'DISASSEMBLY']","['4', '1']","[0.0, 46080.06640625]","[nan, 46080.06640625]","[2.0, 3.0]","[79578.0, 39258.0]"
c7026,3,"['RECEPTION', 'DISASSEMBLY', 'ACKNOWLEDGEMENT']","['4', '1', '4']","[0.0, 46080.06640625, 51584.32421875]","[nan, 46080.06640625, 5504.26025390625]","[2.0, 3.0, 3.0]","[79578.0, 39258.0, 44762.0]"
c7026,4,"['RECEPTION', 'DISASSEMBLY', 'ACKNOWLEDGEMENT', 'REPAIR']","['4', '1', '4', '28']","[0.0, 46080.06640625, 51584.32421875, 61158.63671875]","[nan, 46080.06640625, 5504.26025390625, 9574.3125]","[2.0, 3.0, 3.0, 3.0]","[79578.0, 39258.0, 44762.0, 54337.0]"
c7026,5,"['RECEPTION', 'DISASSEMBLY', 'ACKNOWLEDGEMENT', 'REPAIR', 'QUALITY_CONTROL']","['4', '1', '4', '28', '45']","[0.0, 46080.06640625, 51584.32421875, 61158.63671875, 68161.3046875]","[nan, 46080.06640625, 5504.26025390625, 9574.3125, 7002.6640625]","[2.0, 3.0, 3.0, 3.0, 3.0]","[79578.0, 39258.0, 44762.0, 54337.0, 61339.0]"
c7026,6,"['RECEPTION', 'DISASSEMBLY', 'ACKNOWLEDGEMENT', 'REPAIR', 'QUALITY_CONTROL', 'CREATE_INVOICE']","['4', '1', '4', '28', '45', '26']","[0.0, 46080.06640625, 51584.32421875, 61158.63671875, 68161.3046875, 129523.7734375]","[nan, 46080.06640625, 5504.26025390625, 9574.3125, 7002.6640625, 61362.46875]","[2.0, 3.0, 3.0, 3.0, 3.0, 4.0]","[79578.0, 39258.0, 44762.0, 54337.0, 61339.0, 36302.0]"
c7026,7,"['RECEPTION', 'DISASSEMBLY', 'ACKNOWLEDGEMENT', 'REPAIR', 'QUALITY_CONTROL', 'CREATE_INVOICE', 'SHIPPING']","['4', '1', '4', '28', '45', '26', '26']","[0.0, 46080.06640625, 51584.32421875, 61158.63671875, 68161.3046875, 129523.7734375, 143588.234375]","[nan, 46080.06640625, 5504.26025390625, 9574.3125, 7002.6640625, 61362.46875, 14064.4609375]","[2.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0]","[79578.0, 39258.0, 44762.0, 54337.0, 61339.0, 36302.0, 50366.0]"
c7029,1,['RECEPTION'],['43'],[0.0],[nan],[2.0],[84609.0]
c7029,2,"['RECEPTION', 'ACKNOWLEDGEMENT']","['43', '3']","[0.0, 44752.5703125]","[nan, 44752.5703125]","[2.0, 3.0]","[84609.0, 42962.0]"
c7029,3,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY']","['43', '3', '14']","[0.0, 44752.5703125, 49016.48828125]","[nan, 44752.5703125, 4263.91943359375]","[2.0, 3.0, 3.0]","[84609.0, 42962.0, 47226.0]"
c7029,4,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY', 'REPAIR']","['43', '3', '14', '3']","[0.0, 44752.5703125, 49016.48828125, 60175.8203125]","[nan, 44752.5703125, 4263.91943359375, 11159.33203125]","[2.0, 3.0, 3.0, 3.0]","[84609.0, 42962.0, 47226.0, 58385.0]"
c7029,5,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL']","['43', '3', '14', '3', '20']","[0.0, 44752.5703125, 49016.48828125, 60175.8203125, 67220.6640625]","[nan, 44752.5703125, 4263.91943359375, 11159.33203125, 7044.84228515625]","[2.0, 3.0, 3.0, 3.0, 3.0]","[84609.0, 42962.0, 47226.0, 58385.0, 65430.0]"
c7029,6,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL', 'CREATE_INVOICE']","['43', '3', '14', '3', '20', '1']","[0.0, 44752.5703125, 49016.48828125, 60175.8203125, 67220.6640625, 74902.671875]","[nan, 44752.5703125, 4263.91943359375, 11159.33203125, 7044.84228515625, 7682.009765625]","[2.0, 3.0, 3.0, 3.0, 3.0, 3.0]","[84609.0, 42962.0, 47226.0, 58385.0, 65430.0, 73112.0]"
c7029,7,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL', 'CREATE_INVOICE', 'SHIPPING']","['43', '3', '14', '3', '20', '1', '36']","[0.0, 44752.5703125, 49016.48828125, 60175.8203125, 67220.6640625, 74902.671875, 129195.6640625]","[nan, 44752.5703125, 4263.91943359375, 11159.33203125, 7044.84228515625, 7682.009765625, 54292.9921875]","[2.0, 3.0, 3.0, 3.0, 3.0, 3.0, 4.0]","[84609.0, 42962.0, 47226.0, 58385.0, 65430.0, 73112.0, 41005.0]"
c7030,1,['RECEPTION'],['42'],[0.0],[nan],[3.0],[33083.0]
c7030,2,"['RECEPTION', 'ACKNOWLEDGEMENT']","['42', '44']","[0.0, 5845.1396484375]","[nan, 5845.1396484375]","[3.0, 3.0]","[33083.0, 38928.0]"
c7030,3,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY']","['42', '44', '11']","[0.0, 5845.1396484375, 18740.72265625]","[nan, 5845.1396484375, 12895.583984375]","[3.0, 3.0, 3.0]","[33083.0, 38928.0, 51824.0]"
c7030,4,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY', 'REPAIR']","['42', '44', '11', '49']","[0.0, 5845.1396484375, 18740.72265625, 33270.015625]","[nan, 5845.1396484375, 12895.583984375, 14529.2939453125]","[3.0, 3.0, 3.0, 3.0]","[33083.0, 38928.0, 51824.0, 66353.0]"
c7030,5,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL']","['42', '44', '11', '49', '8']","[0.0, 5845.1396484375, 18740.72265625, 33270.015625, 40464.81640625]","[nan, 5845.1396484375, 12895.583984375, 14529.2939453125, 7194.79931640625]","[3.0, 3.0, 3.0, 3.0, 3.0]","[33083.0, 38928.0, 51824.0, 66353.0, 73548.0]"
c7030,6,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL', 'CREATE_INVOICE']","['42', '44', '11', '49', '8', '35']","[0.0, 5845.1396484375, 18740.72265625, 33270.015625, 40464.81640625, 94116.40625]","[nan, 5845.1396484375, 12895.583984375, 14529.2939453125, 7194.79931640625, 53651.5859375]","[3.0, 3.0, 3.0, 3.0, 3.0, 4.0]","[33083.0, 38928.0, 51824.0, 66353.0, 73548.0, 40799.0]"
c7030,7,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL', 'CREATE_INVOICE', 'SHIPPING']","['42', '44', '11', '49', '8', '35', '32']","[0.0, 5845.1396484375, 18740.72265625, 33270.015625, 40464.81640625, 94116.40625, 106752.421875]","[nan, 5845.1396484375, 12895.583984375, 14529.2939453125, 7194.79931640625, 53651.5859375, 12636.01953125]","[3.0, 3.0, 3.0, 3.0, 3.0, 4.0, 4.0]","[33083.0, 38928.0, 51824.0, 66353.0, 73548.0, 40799.0, 53435.0]"
c7031,1,['RECEPTION'],['2'],[0.0],[nan],[3.0],[50646.0]
c7031,2,"['RECEPTION', 'ACKNOWLEDGEMENT']","['2', '18']","[0.0, 10271.58984375]","[nan, 10271.58984375]","[3.0, 3.0]","[50646.0, 60918.0]"
c7031,3,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY']","['2', '18', '5']","[0.0, 10271.58984375, 20505.501953125]","[nan, 10271.58984375, 10233.912109375]","[3.0, 3.0, 3.0]","[50646.0, 60918.0, 71151.0]"
c7031,4,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY', 'REPAIR']","['2', '18', '5', '29']","[0.0, 10271.58984375, 20505.501953125, 72620.515625]","[nan, 10271.58984375, 10233.912109375, 52115.01171875]","[3.0, 3.0, 3.0, 4.0]","[50646.0, 60918.0, 71151.0, 36866.0]"
c7031,5,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL']","['2', '18', '5', '29', '42']","[0.0, 10271.58984375, 20505.501953125, 72620.515625, 78743.6953125]","[nan, 10271.58984375, 10233.912109375, 52115.01171875, 6123.18212890625]","[3.0, 3.0, 3.0, 4.0, 4.0]","[50646.0, 60918.0, 71151.0, 36866.0, 42990.0]"
c7031,6,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL', 'REPAIR']","['2', '18', '5', '29', '42', '37']","[0.0, 10271.58984375, 20505.501953125, 72620.515625, 78743.6953125, 109062.1796875]","[nan, 10271.58984375, 10233.912109375, 52115.01171875, 6123.18212890625, 30318.482421875]","[3.0, 3.0, 3.0, 4.0, 4.0, 4.0]","[50646.0, 60918.0, 71151.0, 36866.0, 42990.0, 73308.0]"
c7031,7,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL', 'REPAIR', 'CREATE_INVOICE']","['2', '18', '5', '29', '42', '37', '26']","[0.0, 10271.58984375, 20505.501953125, 72620.515625, 78743.6953125, 109062.1796875, 356857.1875]","[nan, 10271.58984375, 10233.912109375, 52115.01171875, 6123.18212890625, 30318.482421875, 247795.015625]","[3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 0.0]","[50646.0, 60918.0, 71151.0, 36866.0, 42990.0, 73308.0, 61903.0]"
c7031,8,"['RECEPTION', 'ACKNOWLEDGEMENT', 'DISASSEMBLY', 'REPAIR', 'QUALITY_CONTROL', 'REPAIR', 'CREATE_INVOICE', 'SHIPPING']","['2', '18', '5', '29', '42', '37', '26', '37']","[0.0, 10271.58984375, 20505.501953125, 72620.515625, 78743.6953125, 109062.1796875, 356857.1875, 363752.3125]","[nan, 10271.58984375, 10233.912109375, 52115.01171875, 6123.18212890625, 30318.482421875, 247795.015625, 6895.13037109375]","[3.0, 3.0, 3.0, 4.0, 4.0, 4.0, 0.0, 0.0]","[50646.0, 60918.0, 71151.0, 36866.0, 42990.0, 73308.0, 61903.0, 68798.0]"
c7034,1,['RECEPTION'],['43'],[0.0],[nan],[4.0],[44805.0]
c7034,2,"['RECEPTION', 'DISASSEMBLY']","['43', '5']","[0.0, 13503.822265625]","[nan, 13503.822265625]","[4.0, 4.0]","[44805.0, 58309.0]"
c7034,3,"['RECEPTION', 'DISASSEMBLY', 'ACKNOWLEDGEMENT']","['43', '5', '27']","[0.0, 13503.822265625, 26779.119140625]","[nan, 13503.822265625, 13275.2978515625]","[4.0, 4.0, 4.0]","[44805.0, 58309.0, 71584.0]"
c7034,4,"['RECEPTION', 'DISASSEMBLY', 'ACKNOWLEDGEMENT', 'REPAIR']","['43', '5', '27', '19']","[0.0, 13503.822265625, 26779.119140625, 245661.625]","[nan, 13503.822265625, 13275.2978515625, 218882.515625]","[4.0, 4.0, 4.0, 0.0]","[44805.0, 58309.0, 71584.0, 31267.0]"
c7034,5,"['RECEPTION', 'DISASSEMBLY', 'ACKNOWLEDGEMENT', 'REPAIR', 'QUALITY_CONTROL']","['43', '5', '27', '19', '23']","[0.0, 13503.822265625, 26779.119140625, 245661.625, 251710.75]","[nan, 13503.822265625, 13275.2978515625, 218882.515625, 6049.125]","[4.0, 4.0, 4.0, 0.0, 0.0]","[44805.0, 58309.0, 71584.0, 31267.0, 37316.0]"
c7034,6,"['RECEPTION', 'DISASSEMBLY', 'ACKNOWLEDGEMENT', 'REPAIR', 'QUALITY_CONTROL', 'CREATE_INVOICE']","['43', '5', '27', '19', '23', '9']","[0.0, 13503.822265625, 26779.119140625, 245661.625, 251710.75, 258063.84375]","[nan, 13503.822265625, 13275.2978515625, 218882.515625, 6049.125, 6353.09375]","[4.0, 4.0, 4.0, 0.0, 0.0, 0.0]","[44805.0, 58309.0, 71584.0, 31267.0, 37316.0, 43669.0]"
c7034,7,"['RECEPTION', 'DISASSEMBLY', 'ACKNOWLEDGEMENT', 'REPAIR', 'QUALITY_CONTROL', 'CREATE_INVOICE', 'SHIPPING']","['43', '5', '27', '19', '23', '9', '9']","[0.0, 13503.822265625, 26779.119140625, 245661.625, 251710.75, 258063.84375, 273749.5]","[nan, 13503.822265625, 13275.2978515625, 218882.515625, 6049.125, 6353.09375, 15685.6435546875]","[4.0, 4.0, 4.0, 0.0, 0.0, 0.0, 0.0]","[44805.0, 58309.0, 71584.0, 31267.0, 37316.0, 43669.0, 59355.0]"
c7035,1,['RECEPTION'],['38'],[0.0],[nan],[4.0],[58096.0]
c7035,2,"['RECEPTION', 'DISASSEMBLY']","['38', '26']","[0.0, 239024.78125]","[nan, 239024.78125]","[4.0, 0.0]","[58096.0, 37921.0]"
c7035,3,"['RECEPTION', 'DISASSEMBLY', 'ACKNOWLEDGEMENT']","['38', '26', '28']","[0.0, 239024.78125, 247900.484375]","[nan, 239024.78125, 8875.70703125]","[4.0, 0.0, 0.0]","[58096.0, 37921.0, 46797.0]"
c7035,4,"['RECEPTION', 'DISASSEMBLY', 'ACKNOWLEDGEMENT', 'REPAIR']","['38', '26', '28', '44']","[0.0, 239024.78125, 247900.484375, 254913.53125]","[nan, 239024.78125, 8875.70703125, 7013.05029296875]","[4.0, 0.0, 0.0, 0.0]","[58096.0, 37921.0, 46797.0, 53810.0]"
c7035,5,"['RECEPTION', 'DISASSEMBLY', 'ACKNOWLEDGEMENT', 'REPAIR', 'QUALITY_CONTROL']","['38', '26', '28', '44', '38']","[0.0, 239024.78125, 247900.484375, 254913.53125, 262580.875]","[nan, 239024.78125, 8875.70703125, 7013.05029296875, 7667.33251953125]","[4.0, 0.0, 0.0, 0.0, 0.0]","[58096.0, 37921.0, 46797.0, 53810.0, 61477.0]"
c7035,6,"['RECEPTION', 'DISASSEMBLY', 'ACKNOWLEDGEMENT', 'REPAIR', 'QUALITY_CONTROL', 'CREATE_INVOICE']","['38', '26', '28', '44', '38', '40']","[0.0, 239024.78125, 247900.484375, 254913.53125, 262580.875, 262635.875]","[nan, 239024.78125, 8875.70703125, 7013.05029296875, 7667.33251953125, 55.000465393066406]","[4.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[58096.0, 37921.0, 46797.0, 53810.0, 61477.0, 61532.0]"
c7035,7,"['RECEPTION', 'DISASSEMBLY', 'ACKNOWLEDGEMENT', 'REPAIR', 'QUALITY_CONTROL', 'CREATE_INVOICE', 'SHIPPING']","['38', '26', '28', '44', '38', '40', '40']","[0.0, 239024.78125, 247900.484375, 254913.53125, 262580.875, 262635.875, 274940.65625]","[nan, 239024.78125, 8875.70703125, 7013.05029296875, 7667.33251953125, 55.000465393066406, 12304.771484375]","[4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[58096.0, 37921.0, 46797.0, 53810.0, 61477.0, 61532.0, 73837.0]"
c7038,1,['RECEPTION'],['44'],[0.0],[nan],[0.0],[26592.0]
